comment_id;created_at;profile_pic_url;text;user_id;username
18065263148558485;1769021750;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/613543596_17857523238597159_6848144384280675633_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=igPTYs2Mx_MQ7kNvwFYvAWC&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrGEDtamJa3CwwWRODrtq-cR9kmC8qXm61PyaPw4pVleA&oe=697707E2&_nc_sid=0985b0;@ilaydaymbn;77881621158;xxrabiaa16
18090256727050827;1769022037;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/613543596_17857523238597159_6848144384280675633_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=igPTYs2Mx_MQ7kNvwFYvAWC&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrGEDtamJa3CwwWRODrtq-cR9kmC8qXm61PyaPw4pVleA&oe=697707E2&_nc_sid=0985b0;❤️;77881621158;xxrabiaa16
18080162150185508;1769022046;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/613543596_17857523238597159_6848144384280675633_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=igPTYs2Mx_MQ7kNvwFYvAWC&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrGEDtamJa3CwwWRODrtq-cR9kmC8qXm61PyaPw4pVleA&oe=697707E2&_nc_sid=0985b0;😊;77881621158;xxrabiaa16
18304517935260197;1769022719;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/613543596_17857523238597159_6848144384280675633_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MjguYzIifQ&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=igPTYs2Mx_MQ7kNvwFYvAWC&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfrGEDtamJa3CwwWRODrtq-cR9kmC8qXm61PyaPw4pVleA&oe=697707E2&_nc_sid=0985b0;😍😍;77881621158;xxrabiaa16
17848924701630656;1769026139;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/605120871_17870654490493408_8723728388787240217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDA4LmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=ue2il9WL3F8Q7kNvwHCdMof&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoM1mGnNmwmG9PKgKEZKsDxxCH4ygBtYQZqTdxN9TBBWQ&oe=6976FFB7&_nc_sid=0985b0;@karabudak_nermin @nermin.karabudak;74647253407;esmanrrb7
17997155036726358;1769026151;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/605120871_17870654490493408_8723728388787240217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDA4LmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=ue2il9WL3F8Q7kNvwHCdMof&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoM1mGnNmwmG9PKgKEZKsDxxCH4ygBtYQZqTdxN9TBBWQ&oe=6976FFB7&_nc_sid=0985b0;@gold_iletisim46 @gold_iletiisim4646;74647253407;esmanrrb7
18180673735370717;1769026161;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/605120871_17870654490493408_8723728388787240217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDA4LmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=ue2il9WL3F8Q7kNvwHCdMof&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoM1mGnNmwmG9PKgKEZKsDxxCH4ygBtYQZqTdxN9TBBWQ&oe=6976FFB7&_nc_sid=0985b0;@ozlembyrz22 @esmanurbyrz;74647253407;esmanrrb7
18069931430388139;1769026178;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/605120871_17870654490493408_8723728388787240217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDA4LmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=ue2il9WL3F8Q7kNvwHCdMof&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoM1mGnNmwmG9PKgKEZKsDxxCH4ygBtYQZqTdxN9TBBWQ&oe=6976FFB7&_nc_sid=0985b0;@eliff_srtk1 @xq_sumeyyee_0;74647253407;esmanrrb7
18065256551240506;1769026205;https://instagram.fsaw1-15.fna.fbcdn.net/v/t51.2885-19/605120871_17870654490493408_8723728388787240217_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDA4LmMyIn0&_nc_ht=instagram.fsaw1-15.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGIKRFo4kYL_4oFfG7WmNbjV-UMpp9A1qZLrlPkexjqzqM9cARB4A2sDHUnBSGvgFM&_nc_ohc=ue2il9WL3F8Q7kNvwHCdMof&_nc_gid=dem4RSlqjeHJB4wy-bafdg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoM1mGnNmwmG9PKgKEZKsDxxCH4ygBtYQZqTdxN9TBBWQ&oe=6976FFB7&_nc_sid=0985b0;@sariturknasibe_46 @halime_srtk;74647253407;esmanrrb7
17852872143611978;1768942208;https://instagram.fsaw1-11.fna.fbcdn.net/v/t51.2885-19/619825459_17856220293604103_8926467835411057894_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsaw1-11.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEBPEGMwIqVrtauHCgbQChKkyogqD6-PSE5xuAiVX4jAuBaI_Rt-0onUnqx-aomRNs&_nc_ohc=PBO0azqn1KIQ7kNvwFCXxN6&_nc_gid=rQ4QzJHqtKjK76_Dd0A0gg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfoJwzXqMgLytbmSWt3F323_r_cUegl0Ha8nfR6YEC5ezA&oe=6976F414&_nc_sid=0985b0;@polatgulsah58  @kubra_snmzcn;78097580102;esmayucllll
